P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,Major
2,2,4,4,2,1,5,5,2,4,4,5,3,3,5,3,5,3,5,3,sustainability Studies
1,4,5,1,4,4,1,1,5,5,1,5,5,2,5,1,2,2,2,1,sustainability Studies
4,5,5,1,3,4,4,5,2,5,5,5,4,3,1,2,2,5,4,2,sustainability Studies
4,3,5,5,5,3,5,5,3,4,1,4,5,3,5,2,1,4,3,1,sustainability Studies
2,1,1,2,1,1,1,5,3,3,2,4,2,4,4,3,4,3,5,4,sustainability Studies
2,1,3,3,3,3,4,4,4,2,4,3,5,3,1,3,1,3,2,1,sustainability Studies
5,5,1,1,3,3,2,1,1,2,2,2,5,2,3,3,5,3,2,5,sustainability Studies
4,1,3,3,1,1,1,4,2,4,5,3,2,5,3,3,1,4,3,3,sustainability Studies
1,5,5,3,4,4,4,1,1,1,1,5,1,2,2,4,4,5,2,1,sustainability Studies
1,4,1,1,2,1,1,3,3,3,4,1,1,4,5,4,1,4,1,3,sustainability Studies
4,5,1,2,5,5,3,4,3,3,4,3,4,5,5,3,4,2,5,2,sustainability Studies
3,1,2,3,1,5,4,3,1,5,2,5,1,3,4,3,1,5,1,2,sustainability Studies
5,4,5,1,4,1,3,1,1,5,2,2,4,4,3,3,1,4,1,3,sustainability Studies
4,4,2,1,5,3,3,3,2,1,4,3,1,3,5,5,3,4,3,5,sustainability Studies
5,5,5,3,2,3,3,3,3,5,5,5,3,5,5,5,5,4,2,3,sustainability Studies
2,2,4,5,5,3,2,5,5,4,3,2,1,1,5,3,5,2,1,2,sustainability Studies
2,2,4,2,1,5,3,3,3,3,3,2,5,1,3,1,2,1,2,4,sustainability Studies
2,3,3,5,1,3,3,4,2,5,5,3,5,4,1,4,1,5,4,2,sustainability Studies
3,2,4,5,2,2,2,2,1,3,2,4,2,2,4,4,5,3,5,5,sustainability Studies
1,1,2,4,3,1,1,2,3,1,5,2,4,1,5,5,2,1,1,3,sustainability Studies
4,5,5,5,3,1,1,1,2,1,1,1,3,5,4,1,5,1,5,4,sustainability Studies
1,2,4,3,5,5,4,1,5,4,5,2,2,4,1,3,2,4,4,2,sustainability Studies
5,1,5,2,3,3,2,2,2,2,1,4,3,2,3,2,4,1,3,3,sustainability Studies
2,5,5,4,4,3,2,3,4,1,1,3,5,5,3,3,2,4,3,4,sustainability Studies
4,4,5,5,1,1,2,2,1,3,3,3,5,2,2,1,5,3,3,4,sustainability Studies
3,1,1,3,2,3,5,2,4,3,2,2,3,3,2,3,1,3,2,4,sustainability Studies
4,2,2,1,3,1,5,4,5,3,4,2,1,3,3,5,5,5,2,1,sustainability Studies
1,1,5,3,4,3,1,3,4,5,1,3,4,1,4,5,5,2,3,3,sustainability Studies
2,4,5,3,3,3,2,5,4,4,5,4,4,4,2,3,5,1,5,1,sustainability Studies
4,5,3,4,2,5,1,3,5,5,2,1,4,5,5,2,2,2,5,2,sustainability Studies
1,4,5,5,5,1,3,2,2,4,1,4,1,4,5,1,4,1,5,1,sustainability Studies
3,1,1,5,5,5,3,3,5,5,1,4,3,1,1,2,3,5,2,1,sustainability Studies
3,5,5,1,5,4,5,4,5,5,3,2,3,2,3,1,4,2,2,4,sustainability Studies
5,3,5,5,5,3,3,5,5,5,2,3,1,4,3,5,1,2,4,4,sustainability Studies
2,3,1,4,1,3,1,4,4,4,2,2,4,3,2,1,1,5,4,5,sustainability Studies
4,2,1,4,2,5,1,5,1,1,2,1,1,2,3,4,5,2,2,3,sustainability Studies
3,3,3,3,2,4,4,4,2,3,3,3,5,4,3,1,3,2,5,2,sustainability Studies
3,5,2,5,5,2,5,4,5,1,5,2,5,1,4,1,1,2,2,1,sustainability Studies
2,1,3,1,5,5,5,5,1,1,3,3,1,4,4,2,2,3,1,3,sustainability Studies
4,3,1,5,2,1,3,1,2,2,1,5,4,4,1,4,2,5,5,1,sustainability Studies
1,5,1,2,4,2,4,3,2,2,2,3,3,1,4,4,3,4,4,1,sustainability Studies
1,1,5,1,3,3,1,1,4,2,4,5,5,1,3,2,4,2,2,4,sustainability Studies
1,3,2,3,2,3,3,4,5,2,2,4,1,3,5,4,5,1,1,4,sustainability Studies
5,3,3,5,4,3,1,1,5,3,5,4,4,5,5,1,4,1,1,5,sustainability Studies
5,4,1,3,4,1,4,4,2,5,1,5,3,4,5,4,3,2,4,1,sustainability Studies
1,3,2,4,2,2,2,5,1,2,1,4,5,2,2,3,5,4,2,4,sustainability Studies
1,3,3,4,1,4,4,5,1,4,2,2,1,4,2,2,5,3,2,1,sustainability Studies
1,3,3,5,4,4,1,1,4,4,1,1,4,5,3,4,1,5,3,3,sustainability Studies
3,3,3,1,5,1,3,5,3,2,1,1,2,4,5,4,1,3,3,3,sustainability Studies
5,2,1,3,5,1,4,3,3,2,5,3,2,5,1,2,4,3,1,1,sustainability Studies
2,5,3,5,3,3,4,5,5,1,1,2,3,1,4,1,4,2,1,4,sustainability Studies
4,2,4,5,5,5,3,4,5,3,3,1,5,1,2,5,2,4,2,5,sustainability Studies
4,3,2,4,2,4,3,3,2,5,3,1,4,5,3,2,4,1,5,2,sustainability Studies
3,4,5,2,5,5,1,2,4,1,1,3,4,5,3,1,1,3,3,2,sustainability Studies
1,3,4,2,2,5,4,4,5,4,5,3,3,5,5,2,1,3,3,4,sustainability Studies
4,1,2,4,3,2,4,2,2,5,3,4,2,2,5,3,3,4,1,2,sustainability Studies
1,5,1,2,4,4,2,2,1,3,1,1,5,4,5,3,3,3,4,4,sustainability Studies
4,4,2,4,4,3,5,3,2,4,3,2,5,4,2,4,4,1,4,2,sustainability Studies
4,3,3,2,3,1,3,5,4,2,1,5,4,2,1,1,2,2,2,1,sustainability Studies
5,3,2,5,1,2,1,5,4,2,2,5,5,5,3,4,2,4,1,5,sustainability Studies
1,1,5,3,3,2,5,3,3,5,4,4,2,5,2,2,3,5,3,1,sustainability Studies
3,4,2,5,2,2,5,1,3,1,5,3,4,5,3,5,2,3,5,3,sustainability Studies
5,2,5,3,2,5,1,1,2,5,2,5,4,2,5,4,1,2,4,1,sustainability Studies
3,2,2,1,2,5,2,4,1,5,1,3,2,1,2,5,3,3,4,1,sustainability Studies
2,5,5,2,3,5,4,5,5,1,4,4,3,5,5,3,4,5,2,3,sustainability Studies
1,4,4,3,5,5,3,3,1,5,2,1,2,5,2,1,1,4,2,5,sustainability Studies
3,2,4,3,3,1,4,1,2,4,1,3,3,1,3,5,1,3,5,2,sustainability Studies
4,5,1,2,3,1,4,2,5,4,4,4,4,3,4,3,1,4,4,2,sustainability Studies
5,3,5,3,2,5,2,1,4,3,5,2,3,5,2,4,3,2,2,3,sustainability Studies
4,2,5,1,5,2,1,3,4,5,1,4,3,4,3,4,4,4,4,4,sustainability Studies
5,5,1,2,3,4,5,4,4,2,1,3,3,1,1,2,1,4,5,5,sustainability Studies
4,4,4,4,4,3,1,3,4,5,4,5,5,2,2,4,4,3,4,1,sustainability Studies
3,2,4,2,5,1,5,4,2,4,5,1,2,4,3,1,5,5,3,1,sustainability Studies
4,5,2,5,1,5,4,2,2,4,3,3,1,2,3,3,2,3,2,2,sustainability Studies
1,4,5,2,2,1,4,2,5,1,3,2,2,1,5,4,2,2,3,5,sustainability Studies
3,3,4,5,5,3,2,3,1,4,4,4,3,5,3,4,2,5,4,2,sustainability Studies
4,2,4,5,4,3,2,3,1,2,1,2,5,3,2,5,2,1,1,5,sustainability Studies
2,3,3,4,5,2,2,5,3,1,3,2,1,2,1,5,5,3,5,5,sustainability Studies
4,2,1,1,4,5,2,3,4,5,3,3,4,3,2,5,2,1,4,2,sustainability Studies
1,1,2,3,4,2,2,1,2,2,2,5,1,2,1,5,4,4,2,5,sustainability Studies
4,1,2,2,4,2,2,4,4,2,4,2,1,4,1,4,4,3,3,1,sustainability Studies
1,4,5,5,5,1,2,1,2,1,5,1,2,5,5,2,3,1,3,3,sustainability Studies
4,1,1,5,1,5,1,5,3,5,4,4,4,2,1,3,4,4,2,2,sustainability Studies
1,2,3,5,4,5,5,2,4,3,3,5,5,2,2,5,2,4,5,1,sustainability Studies
3,5,2,4,2,4,1,3,3,4,4,1,1,5,5,1,1,3,1,5,sustainability Studies
1,3,5,5,4,5,4,2,4,1,3,4,2,3,1,4,5,4,4,1,sustainability Studies
2,3,3,4,3,5,5,5,3,4,4,1,2,4,1,2,3,3,1,2,sustainability Studies
5,1,1,3,3,3,1,5,4,4,1,2,2,1,3,3,4,4,4,1,sustainability Studies
1,3,2,2,4,1,5,4,5,4,1,1,4,1,2,4,5,4,4,2,sustainability Studies
1,1,4,5,5,4,5,5,5,4,3,5,4,5,3,3,3,2,1,1,sustainability Studies
2,1,4,2,1,5,3,1,2,2,4,2,1,3,5,4,3,1,2,3,sustainability Studies
2,5,1,1,4,3,2,2,2,2,5,1,1,5,1,2,5,4,5,3,sustainability Studies
4,4,4,1,4,4,1,4,1,5,1,5,4,5,1,4,5,3,3,4,sustainability Studies
3,5,2,2,5,1,1,2,1,4,4,4,2,5,3,2,5,1,3,4,sustainability Studies
1,1,2,4,4,4,4,5,4,4,4,5,2,1,5,2,3,4,2,1,sustainability Studies
5,5,2,2,1,1,4,4,4,1,1,4,5,3,2,5,1,2,5,1,sustainability Studies
4,3,3,3,3,3,3,3,3,5,4,2,1,2,2,1,4,2,2,3,sustainability Studies
4,1,1,2,3,5,3,5,4,3,3,1,5,5,5,2,5,5,1,3,sustainability Studies
2,3,2,2,5,1,5,4,2,3,3,5,2,1,1,5,3,3,5,4,sustainability Studies
3,1,2,5,3,5,5,2,3,3,5,4,2,3,3,2,1,5,2,3,sustainability Studies
5,2,3,2,4,2,1,5,4,2,2,3,3,1,2,4,5,1,1,2,sustainability Studies
2,4,1,4,2,3,1,3,5,3,5,4,3,5,2,1,4,2,4,5,sustainability Studies
5,4,5,2,5,1,2,3,5,3,1,3,4,1,1,4,4,5,3,1,sustainability Studies
2,5,5,5,3,5,2,5,3,2,3,4,2,1,4,2,5,1,1,2,sustainability Studies
4,4,3,5,4,1,5,3,4,2,1,5,5,4,1,1,4,5,5,5,sustainability Studies
5,5,4,1,4,2,5,5,2,4,3,5,1,3,3,4,4,5,2,4,sustainability Studies
5,3,5,5,1,5,5,5,2,3,4,1,3,5,5,3,1,4,2,1,sustainability Studies
1,1,4,4,4,3,5,1,2,5,4,2,4,2,4,2,2,1,5,5,sustainability Studies
1,4,3,5,2,4,5,3,1,4,3,3,5,4,2,5,3,2,4,5,sustainability Studies
4,2,1,1,4,1,5,2,3,3,1,5,4,5,4,2,2,3,4,4,sustainability Studies
3,5,3,5,3,5,1,3,2,5,3,2,4,2,4,2,1,1,4,2,sustainability Studies
1,2,1,1,3,3,1,2,5,2,1,4,1,3,4,3,3,3,1,5,sustainability Studies
1,4,5,3,1,2,3,4,4,3,2,1,1,1,3,2,1,2,2,4,sustainability Studies
3,5,1,5,5,5,1,5,2,2,2,3,2,3,4,1,2,1,4,4,sustainability Studies
4,5,3,3,2,2,5,3,5,1,1,5,3,5,5,4,3,1,5,3,sustainability Studies
2,3,1,2,1,3,3,1,3,4,2,4,1,1,2,2,1,4,3,5,sustainability Studies
5,2,5,3,3,2,4,1,5,4,3,5,4,2,5,5,4,5,2,1,sustainability Studies
2,1,2,1,1,1,4,4,4,5,2,2,4,1,3,1,5,4,1,5,sustainability Studies
5,2,5,3,1,3,1,3,2,2,5,5,3,2,4,3,1,5,3,4,sustainability Studies
3,2,3,5,5,4,4,1,1,1,5,2,2,2,4,2,5,4,1,4,sustainability Studies
3,3,1,2,3,5,2,2,2,5,4,3,5,2,5,4,3,2,1,2,sustainability Studies
3,4,1,1,2,2,5,4,2,3,5,5,3,2,1,2,3,1,2,2,sustainability Studies
2,4,5,1,5,2,2,1,1,2,4,3,4,5,2,4,1,5,4,5,sustainability Studies
5,4,3,1,3,2,2,4,4,2,2,3,5,3,5,4,3,4,4,2,sustainability Studies
3,5,5,2,1,2,5,1,4,5,1,3,5,5,2,1,4,5,2,1,sustainability Studies
2,3,2,5,3,1,2,5,2,1,5,2,3,4,1,5,3,1,3,2,sustainability Studies
5,4,3,1,3,4,5,1,3,1,3,2,2,1,4,1,4,1,1,4,sustainability Studies
4,4,2,4,2,3,2,3,5,3,4,4,1,3,5,2,4,4,4,2,sustainability Studies
3,1,2,3,3,4,1,1,3,5,5,5,1,5,1,2,3,4,5,4,sustainability Studies
3,3,1,2,2,4,3,4,3,4,5,3,3,3,2,5,4,2,2,2,sustainability Studies
2,2,3,2,3,5,3,5,1,3,1,5,1,2,2,5,3,3,5,1,sustainability Studies
4,5,4,5,1,2,3,3,5,4,2,1,3,5,3,3,5,3,4,3,sustainability Studies
2,5,5,5,4,1,4,1,5,1,1,3,1,5,2,3,4,3,5,1,sustainability Studies
5,3,4,2,1,1,5,2,3,4,2,5,4,1,5,1,1,5,2,2,sustainability Studies
3,2,3,2,5,2,1,2,2,4,1,1,1,3,3,3,1,4,5,5,sustainability Studies
4,5,4,3,2,5,4,1,2,1,1,3,5,4,2,3,3,1,2,1,sustainability Studies
4,1,3,1,4,4,1,4,5,2,1,2,2,5,2,5,2,5,4,5,sustainability Studies
2,1,5,1,5,2,5,4,2,3,1,3,1,2,1,3,3,3,1,5,sustainability Studies
5,3,3,1,5,1,4,4,2,4,4,1,5,5,2,3,4,5,2,4,sustainability Studies
5,5,5,5,3,1,1,3,2,3,3,3,1,4,3,5,3,1,4,4,sustainability Studies
4,5,5,5,1,3,4,1,1,5,3,5,1,3,2,1,4,4,3,2,sustainability Studies
4,5,3,2,3,5,4,5,5,3,5,1,3,5,2,5,5,4,3,3,sustainability Studies
3,1,5,2,1,1,4,4,1,2,4,5,2,1,5,4,2,3,4,3,sustainability Studies
2,2,4,3,5,1,4,5,2,2,4,1,5,3,5,1,4,4,5,5,sustainability Studies
4,3,5,2,2,1,1,1,2,1,5,5,2,2,5,3,1,5,4,4,sustainability Studies
4,2,1,3,4,3,5,2,1,2,3,1,4,3,4,2,4,3,1,2,sustainability Studies
3,1,3,4,1,3,1,1,5,2,4,3,1,1,2,4,4,1,3,5,sustainability Studies
3,4,2,1,3,2,2,1,5,4,4,3,5,3,5,4,1,5,5,1,sustainability Studies
5,5,2,3,1,3,5,3,1,1,4,5,2,3,2,2,2,5,2,1,sustainability Studies
1,1,2,1,3,5,5,5,2,5,1,3,2,3,1,4,3,4,2,4,sustainability Studies
4,3,2,4,2,3,3,5,2,2,2,3,1,4,5,3,3,2,2,4,sustainability Studies
3,4,4,4,3,1,1,4,5,1,2,1,3,3,2,1,5,1,4,1,sustainability Studies
1,2,1,3,3,4,5,2,3,2,1,5,5,4,1,3,5,3,3,4,sustainability Studies
1,4,1,3,2,3,5,4,4,3,2,2,4,3,1,5,1,3,3,3,sustainability Studies
3,3,5,4,3,5,1,4,5,3,1,2,2,3,3,3,2,1,2,2,sustainability Studies
4,4,5,1,4,2,1,1,1,3,5,1,3,3,1,4,5,3,3,5,sustainability Studies
1,5,3,1,1,1,5,3,3,3,5,4,3,3,3,2,4,1,5,1,sustainability Studies
4,2,4,5,4,1,2,3,1,4,1,3,5,1,4,3,1,2,1,3,sustainability Studies
2,4,1,5,1,3,1,1,5,4,3,1,3,5,4,3,4,5,5,4,sustainability Studies
1,5,4,3,3,4,2,4,2,3,5,2,5,1,4,4,4,3,3,1,sustainability Studies
5,2,2,4,1,5,4,3,3,2,1,2,5,2,4,2,2,4,5,3,sustainability Studies
3,3,3,4,1,3,4,4,5,1,1,1,3,3,5,3,4,5,2,5,sustainability Studies
1,5,3,1,2,3,4,5,4,1,4,4,2,1,3,5,2,5,3,2,sustainability Studies
1,1,1,1,4,5,2,1,5,5,5,1,1,3,3,5,1,4,2,1,sustainability Studies
5,5,5,3,3,5,2,2,5,3,5,3,2,4,5,5,3,5,4,1,sustainability Studies
5,3,1,4,1,2,4,4,5,2,1,2,2,1,4,2,1,4,2,4,sustainability Studies
3,2,5,1,5,3,5,4,4,2,4,4,3,3,3,4,2,4,2,4,sustainability Studies
3,5,4,4,5,1,5,5,5,2,4,1,1,2,4,2,1,1,5,4,sustainability Studies
3,1,2,1,1,1,3,5,3,3,1,5,2,1,2,5,4,2,5,3,sustainability Studies
4,3,4,4,3,3,3,4,1,5,1,3,4,1,3,2,2,3,2,3,sustainability Studies
2,1,1,4,3,4,3,4,3,2,1,4,5,4,4,3,5,5,1,5,sustainability Studies
3,3,4,5,4,3,1,1,5,4,5,1,4,3,4,3,5,2,3,3,sustainability Studies
4,2,1,4,4,5,5,1,1,3,4,1,3,3,5,4,3,3,5,4,sustainability Studies
2,5,3,4,4,3,3,2,4,2,3,5,1,3,2,1,5,5,1,4,sustainability Studies
1,1,3,1,3,5,4,5,2,3,3,3,5,2,5,5,2,1,2,3,sustainability Studies
4,4,2,4,1,2,2,3,3,5,1,3,1,1,1,5,4,5,4,2,sustainability Studies
2,5,4,2,3,4,1,4,5,5,5,5,3,4,3,3,4,3,5,5,sustainability Studies
1,3,5,4,5,1,2,2,4,1,5,5,4,1,2,1,1,3,2,2,sustainability Studies
3,5,3,3,4,1,2,4,1,2,4,1,1,3,1,1,3,2,4,4,sustainability Studies
5,5,3,3,3,2,2,3,3,5,2,3,3,1,5,4,4,2,4,2,sustainability Studies
5,2,2,3,5,1,4,5,4,5,3,2,3,2,3,2,4,5,3,5,sustainability Studies
1,3,1,5,4,3,1,3,1,5,5,3,4,4,1,4,4,3,5,2,sustainability Studies
2,2,3,2,4,4,1,3,1,4,1,5,5,5,2,2,4,2,2,5,sustainability Studies
4,4,4,1,2,3,3,3,3,4,5,1,5,2,5,5,5,4,3,2,sustainability Studies
1,1,2,3,1,2,3,1,3,2,2,2,2,3,1,2,3,5,4,3,sustainability Studies
3,3,5,4,1,4,1,1,5,2,3,4,3,1,2,3,4,4,2,2,sustainability Studies
4,4,5,3,4,4,2,1,4,5,2,2,3,2,4,4,4,2,4,1,sustainability Studies
1,2,1,5,2,1,3,3,5,1,4,2,4,1,5,2,1,5,4,2,sustainability Studies
3,4,4,4,2,1,1,1,2,5,3,5,2,4,3,2,3,4,2,1,sustainability Studies
4,3,2,1,4,3,2,3,3,5,1,1,1,4,1,5,1,3,1,4,sustainability Studies
3,4,4,5,3,3,5,3,5,1,4,4,2,5,1,3,4,2,4,3,sustainability Studies
2,2,2,3,1,3,3,1,4,2,4,1,1,4,4,4,1,5,4,5,sustainability Studies
3,4,1,1,4,3,1,4,2,1,4,1,5,4,2,1,4,2,3,5,sustainability Studies
5,2,4,4,5,2,2,1,3,4,3,5,2,4,4,5,1,3,2,2,sustainability Studies
4,4,3,3,2,4,5,1,2,1,4,1,4,1,1,3,1,2,3,4,sustainability Studies
2,4,3,5,3,4,2,3,2,5,2,1,5,1,3,5,5,2,5,1,sustainability Studies
4,2,4,5,4,2,2,2,1,5,3,5,2,5,5,5,3,1,5,5,sustainability Studies
3,2,4,2,3,4,4,2,2,4,2,5,5,2,3,2,4,5,3,3,sustainability Studies
5,4,5,4,3,2,5,2,1,5,4,5,3,2,5,5,1,1,1,4,sustainability Studies
4,3,2,2,5,3,5,1,3,2,1,3,2,3,2,1,1,3,1,4,sustainability Studies
5,4,5,4,4,4,4,1,1,4,3,3,1,1,4,2,3,1,1,4,sustainability Studies
4,2,3,2,2,4,2,4,2,5,3,1,4,5,1,4,1,3,3,1,sustainability Studies
3,5,1,4,5,4,5,3,5,1,4,5,3,1,5,1,4,4,2,2,sustainability Studies
3,2,3,3,5,1,5,1,3,1,2,3,3,2,1,1,5,1,1,2,sustainability Studies
5,3,1,4,3,4,4,4,4,5,1,2,5,5,3,3,5,3,2,3,sustainability Studies
5,2,5,2,3,4,3,4,2,4,1,2,5,3,5,3,4,3,1,2,sustainability Studies
3,3,2,3,5,5,1,2,1,2,5,5,5,5,2,5,3,1,1,4,sustainability Studies
2,2,4,5,4,4,5,4,4,1,4,4,1,3,2,5,1,4,5,4,sustainability Studies
4,2,1,5,3,2,2,2,4,2,5,3,2,2,2,1,1,2,5,5,sustainability Studies
2,5,3,1,5,3,3,5,3,4,2,5,5,1,2,2,2,5,1,4,sustainability Studies
1,3,2,2,1,1,5,3,4,3,4,1,5,3,4,4,4,5,5,4,sustainability Studies
5,1,2,4,1,5,1,4,1,1,2,1,1,4,5,5,2,5,3,1,sustainability Studies
3,2,4,3,5,5,5,2,4,4,1,5,4,3,4,4,4,2,2,3,sustainability Studies
1,4,3,2,5,2,3,1,5,4,4,2,5,5,2,5,5,5,4,3,sustainability Studies
4,5,5,5,2,4,1,2,4,4,1,1,5,5,2,3,3,1,4,2,sustainability Studies
5,3,5,5,3,2,4,5,5,5,4,3,2,3,3,2,2,1,1,2,sustainability Studies
1,1,5,4,3,4,3,1,1,2,5,1,5,2,5,1,5,5,5,3,sustainability Studies
5,5,3,1,3,3,5,4,2,1,1,5,3,4,3,1,5,4,5,2,Special Education
1,3,2,5,1,5,4,3,1,1,3,5,5,5,1,5,1,5,3,3,Special Education
3,4,5,1,1,3,1,3,2,1,1,1,4,3,1,3,3,3,3,1,Special Education
2,4,3,3,1,2,1,2,4,5,2,5,3,2,3,4,5,4,4,3,Special Education
4,3,1,1,5,2,3,1,5,1,1,2,4,1,2,1,2,1,1,5,Special Education
4,2,3,4,1,1,1,4,2,3,4,4,3,1,5,4,2,4,3,4,Special Education
3,5,5,2,2,2,2,4,3,4,2,4,1,1,2,1,3,4,2,3,Special Education
5,5,1,3,4,3,2,5,1,5,2,2,1,3,4,2,1,2,4,2,Special Education
3,1,2,2,5,3,5,5,1,5,2,5,3,3,4,3,5,3,3,1,Special Education
1,1,2,5,2,3,4,3,2,2,4,3,1,4,2,2,5,3,5,4,Special Education
2,1,1,4,1,3,2,4,1,4,4,3,1,5,5,4,5,1,2,1,Special Education
2,4,2,2,1,1,4,2,5,4,3,2,2,2,5,5,3,3,1,2,Special Education
2,4,4,3,2,2,2,5,2,2,5,2,3,5,5,3,2,1,3,4,Special Education
3,1,5,1,2,3,4,2,2,4,4,4,3,5,5,1,4,4,4,2,Special Education
5,1,5,4,3,3,1,3,5,5,3,1,2,2,4,3,1,4,5,3,Special Education
5,5,1,5,3,4,5,1,4,3,1,2,5,4,1,4,1,1,3,5,Special Education
5,4,3,1,4,5,4,4,2,2,3,2,3,2,5,5,3,4,5,4,Special Education
5,1,4,2,1,2,5,1,3,1,1,1,1,3,2,3,5,5,4,1,Special Education
1,1,5,2,2,5,1,5,1,2,3,5,3,5,2,2,5,5,3,3,Special Education
2,3,5,5,4,1,3,2,2,3,1,2,3,5,3,2,1,5,1,5,Special Education
1,3,5,1,5,4,3,4,5,5,3,5,5,1,1,1,3,1,4,5,Special Education
5,2,4,5,1,4,1,1,3,4,5,5,2,3,3,3,2,1,1,4,Special Education
3,2,2,3,4,2,2,5,2,3,3,3,4,3,5,2,4,5,5,5,Special Education
4,3,4,5,5,1,5,4,5,4,3,2,5,4,3,5,1,1,2,1,Special Education
1,5,1,4,1,3,5,4,1,3,1,1,3,2,3,5,1,4,4,5,Special Education
1,4,2,2,4,5,2,2,4,1,4,5,1,1,2,3,4,3,3,4,Special Education
2,5,4,1,3,5,4,2,1,3,4,2,4,5,5,1,5,4,3,5,Special Education
3,1,2,1,3,3,2,5,2,5,3,1,3,3,4,5,3,2,1,3,Special Education
1,5,4,5,3,2,3,1,5,3,3,5,1,5,5,3,5,4,2,1,Special Education
2,3,1,1,2,4,1,2,2,5,3,5,1,1,5,1,2,3,5,2,Special Education
2,4,3,2,3,4,1,2,5,1,1,1,2,3,3,1,1,2,2,2,Special Education
2,2,4,5,4,5,2,1,4,1,3,5,2,3,3,4,3,3,3,5,Special Education
2,1,4,4,2,3,5,1,5,3,2,5,3,5,5,4,1,4,2,1,Special Education
5,1,5,3,1,3,1,3,3,3,5,1,2,3,2,1,4,4,2,5,Special Education
3,2,5,5,4,5,4,2,4,3,5,3,2,5,1,4,5,5,5,3,Special Education
4,2,5,2,2,3,1,2,3,5,5,3,5,3,4,4,4,2,1,4,Special Education
5,4,3,4,1,1,2,3,2,5,1,3,5,3,4,4,5,1,1,4,Special Education
4,1,1,5,5,2,1,4,3,3,2,1,4,2,5,1,4,3,2,4,Special Education
2,1,4,3,1,2,4,2,2,1,3,2,3,1,1,3,2,5,4,4,Special Education
1,4,4,3,3,3,5,4,3,5,3,3,3,5,5,4,2,2,4,1,Special Education
2,4,1,4,1,1,3,1,5,1,4,2,2,4,5,2,5,4,3,5,Special Education
4,2,3,4,1,5,2,2,4,1,5,1,2,5,3,3,1,3,1,2,Special Education
4,5,2,5,1,4,5,1,4,1,3,2,1,2,3,2,2,1,1,3,Special Education
1,2,2,5,3,2,4,3,3,1,2,3,3,1,5,4,1,5,4,2,Special Education
5,3,1,5,1,5,4,4,1,3,4,5,1,4,5,4,1,4,2,1,Special Education
4,2,3,3,5,1,3,4,5,5,1,3,2,1,2,5,1,1,5,4,Special Education
5,2,3,1,4,5,1,3,2,2,5,1,2,5,4,4,5,4,1,5,Special Education
5,2,1,2,5,5,3,5,5,2,1,1,1,5,3,2,5,1,5,1,Special Education
5,5,3,1,2,2,2,5,1,3,2,1,2,5,5,2,5,2,1,5,Special Education
4,4,4,1,3,3,4,5,1,3,5,1,5,2,2,2,5,4,5,1,Special Education
3,3,1,5,3,2,2,5,1,2,4,2,1,3,4,2,5,1,5,3,Special Education
4,4,1,1,2,3,1,1,5,1,5,5,5,3,4,1,5,4,2,4,Special Education
4,5,5,5,1,2,2,2,5,4,1,3,1,5,2,1,5,3,3,4,Special Education
4,4,2,5,1,1,1,4,3,2,2,4,1,4,4,3,2,2,1,1,Special Education
5,2,1,3,1,3,5,1,4,4,1,4,2,5,2,1,4,3,1,1,Special Education
3,5,5,4,5,1,4,3,4,3,2,1,1,1,2,1,5,3,2,5,Special Education
2,5,1,4,3,3,4,1,1,1,4,5,4,2,5,1,4,2,3,1,Special Education
5,4,4,1,1,5,3,5,1,2,2,5,5,5,2,2,1,4,2,4,Special Education
4,5,3,5,3,2,3,3,1,2,2,4,5,3,5,3,1,2,5,1,Special Education
1,2,2,3,1,2,5,2,3,5,2,4,1,4,1,3,4,2,3,2,Special Education
4,1,2,1,3,4,3,3,3,4,1,3,3,3,4,4,1,2,3,3,Special Education
4,3,2,2,3,5,1,4,4,5,3,1,3,2,5,2,1,2,4,3,Special Education
1,1,5,5,4,4,2,2,5,2,3,2,3,1,4,5,4,3,4,1,Special Education
5,2,3,5,2,1,5,3,3,5,2,3,3,1,1,2,1,4,3,1,Special Education
4,4,4,4,1,2,3,3,4,1,1,2,4,5,5,4,4,3,3,5,Special Education
3,4,5,5,3,3,3,1,4,4,3,3,1,2,1,4,5,2,1,4,Special Education
3,3,1,5,2,2,1,3,2,4,4,1,4,1,2,3,5,4,2,3,Special Education
1,1,5,3,2,3,1,1,1,1,4,1,1,1,2,5,4,4,4,4,Special Education
4,4,1,4,3,2,3,1,1,1,5,1,2,4,5,2,1,5,2,5,Special Education
2,3,3,2,5,3,1,5,4,4,1,2,4,2,1,3,4,2,2,2,Special Education
2,1,3,5,1,1,2,3,5,2,3,5,4,4,3,5,2,3,5,4,Special Education
5,5,2,2,3,5,1,4,3,3,2,4,2,1,5,1,3,2,3,3,Special Education
3,3,3,1,2,2,1,5,1,1,4,4,4,5,5,3,5,1,3,5,Special Education
4,3,2,2,5,5,5,5,1,1,4,3,2,3,2,5,4,3,1,3,Special Education
4,3,1,5,2,1,1,5,4,3,1,5,3,1,2,2,2,3,2,3,Special Education
4,5,2,4,1,4,1,5,2,4,1,4,3,2,3,2,1,2,3,4,Special Education
4,4,2,2,1,3,5,2,1,3,3,1,3,5,2,4,1,4,5,1,Special Education
4,2,2,2,4,1,3,4,2,3,1,3,4,3,2,2,3,3,4,3,Special Education
