P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,Major
3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,Teknik
2,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,Teknik
4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,Teknik
3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,Teknik
2,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,Teknik
4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,Teknik
3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,Teknik
2,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,Teknik
4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,Teknik
3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,Teknik
2,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,Teknik
4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,Teknik
3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,Teknik
2,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,Teknik
4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,Teknik
3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,Teknik
2,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,Teknik
4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,Teknik
3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,Teknik
2,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,Teknik
4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,Teknik
3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,Teknik
2,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,Teknik
4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,Teknik
3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,Teknik
2,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,Teknik
4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,Teknik
3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,Teknik
2,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,Teknik
4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,Teknik
3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,Teknik
2,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,Teknik
4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,Teknik
3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,Teknik
2,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,Teknik
4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,Teknik
3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,Teknik
2,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,Teknik
4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,Teknik
3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,Teknik
2,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,Teknik
4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,3,4,5,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
4,3,5,4,5,3,4,4,3,5,4,5,3,4,4,3,5,4,5,3,Teknik
3,4,5,3,5,4,3,4,5,3,5,4,3,4,5,3,5,4,3,4,Teknik
3,4,2,3,4,3,4,2,4,3,4,3,2,4,3,4,2,3,4,3,Sosiologi
4,3,4,3,2,4,3,4,2,3,4,3,4,3,2,4,3,4,2,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
3,4,3,4,2,3,4,3,4,3,2,4,3,4,3,2,4,3,4,2,Sosiologi
4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,Sosiologi
1,2,4,3,4,2,3,5,2,4,3,4,4,3,3,4,2,5,3,4,Sosiologi
3,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,3,4,Sosiologi
4,3,2,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,Sosiologi
3,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,3,4,Sosiologi
2,4,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
2,5,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
4,3,2,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,Sosiologi
3,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,3,4,Sosiologi
2,4,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
2,5,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
3,4,2,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,Sosiologi
3,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,3,4,Sosiologi
2,4,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
2,5,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
4,3,2,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,Sosiologi
3,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,3,4,Sosiologi
2,4,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
2,5,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
3,4,2,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,Sosiologi
3,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,3,4,Sosiologi
2,4,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
1,2,3,4,4,3,2,4,3,5,2,4,4,3,3,4,2,5,3,4,Sosiologi
3,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,3,4,Sosiologi
2,4,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
2,5,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
3,4,2,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,Sosiologi
3,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,3,4,Sosiologi
2,4,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
2,5,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
4,3,2,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,Sosiologi
3,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,3,4,Sosiologi
2,4,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
2,5,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
3,4,2,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,Sosiologi
3,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,3,4,Sosiologi
2,4,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
2,5,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
4,3,2,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,Sosiologi
3,4,3,5,2,4,3,4,2,5,3,4,4,3,3,4,2,5,3,4,Sosiologi
2,4,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
2,5,3,4,4,3,3,4,2,5,3,4,3,4,3,5,2,4,3,4,Sosiologi
4,3,4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,Sosiologi
3,3,4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,Sosiologi
3,4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,3,Sosiologi
4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,3,3,Sosiologi
4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,3,3,Sosiologi
4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,3,3,Sosiologi
3,4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,3,Sosiologi
3,3,4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,Sosiologi
4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,3,3,Sosiologi
4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,3,3,Sosiologi
3,4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,3,Sosiologi
3,3,4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,Sosiologi
4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,3,3,Sosiologi
4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,3,3,Sosiologi
3,4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,3,Sosiologi
3,3,4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,Sosiologi
4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,3,3,Sosiologi
4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,3,3,Sosiologi
3,4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,3,Sosiologi
3,3,4,2,5,3,4,4,3,3,4,2,5,3,4,2,4,3,4,4,Sosiologi
4,2,3,4,3,5,2,4,3,4,3,2,4,3,5,2,4,3,4,3,Sosiologi
3,4,3,5,2,4,3,4,3,2,4,3,4,3,2,4,3,5,2,4,Sosiologi
4,3,5,2,4,3,4,3,2,4,3,4,3,2,4,3,5,2,4,3,Sosiologi
